node_id,longitude,latitude,elevation,degree,store_density_500m,supermarket_density_500m,stop_density_500m,dist_to_mirai_m,dist_to_station_m,cluster_id
5761631893,140.7665009,41.8523148,141.6431332200412,6,0,0,0,1140.8624113901033,9422.28053402301,4
5761631894,140.7671001,41.8517549,140.4283818995392,6,0,0,0,1077.9061544057315,9380.62425933537,4
5761631895,140.7668302,41.8520225,141.04288022697114,6,0,0,0,1107.7118809629574,9400.936110809454,4
5761631897,140.7660114,41.8519885,139.2094125991272,6,0,0,0,1106.9103017080893,9374.572395513618,4
5761631907,140.7660071,41.8516668,137.79418900572807,6,0,0,0,1071.2994368685945,9340.779109374258,4
5761721877,140.7619764,41.8283492,64.5991985821009,2,11,0,12,1578.1323768396508,6811.651349476536,3
5761722332,140.7653519,41.832767,79.26464759944042,2,4,0,0,1040.714875085216,7373.763944748668,0
5761722334,140.7657591,41.832295,77.11711710255342,6,3,0,0,1089.022429168552,7340.349789971255,4
5761722779,140.7646587,41.830506,71.26404691038623,6,3,0,0,1297.467119372347,7121.85149741655,4
5761722780,140.7633651,41.8310089,76.8614415910544,2,4,0,0,1263.329120425326,7128.131423653633,5
5761723020,140.757698,41.8296937,62.819349558169435,6,10,0,12,1573.4589723160109,6813.324999227657,3
5761723023,140.757564,41.8298524,62.996676613835874,6,10,0,12,1563.5771080900429,6825.822040970303,3
5761723169,140.7582025,41.8312941,69.2799566872688,2,4,0,0,1398.881611614441,6994.247480595199,3
5761786943,140.7573235,41.827335,56.22339215449412,8,19,0,12,1820.035957112247,6558.018964949328,3
5761786945,140.7567859,41.8266075,54.40505112978744,6,21,0,12,1912.1324802107565,6466.543124535229,3
5761787820,140.7579973,41.8277473,58.03410210605355,6,18,0,12,1754.7254921329206,6621.192245846383,3
5761788024,140.758144,41.8276241,58.063676741597234,6,18,0,12,1762.0738686487969,6613.0405449366845,3
5761788025,140.7574941,41.8281927,57.85309714003622,6,17,0,12,1728.49062602779,6651.8174403412695,3
5761788663,140.7585707,41.8267621,56.865564928170535,6,21,0,12,1835.9885942576152,6537.900556563343,3
5761788664,140.7588548,41.8265404,56.69852933299677,2,21,0,12,1850.1501727738816,6524.292037504204,3
5761789624,140.755694,41.8268338,53.50932584533744,6,18,0,12,1931.499744800248,6457.515703233206,3
5761789627,140.7551507,41.82718,53.425704227061786,6,13,0,13,1920.366251505222,6477.869915295253,3
5761789634,140.7579653,41.8268609,56.452104261767694,6,22,0,12,1845.4622590185909,6528.954340874151,3
5761789636,140.757262,41.8265505,54.8079453796044,6,22,0,12,1900.8680395996505,6475.194471833874,3
5761789637,140.7598265,41.8257444,56.05638378784845,6,21,1,12,1906.3702159764543,6475.04857921702,3
5763985327,140.7382116,41.8060494,9.404729761894712,2,9,0,1,4652.433820962985,3824.6101035207703,2
5763985328,140.7383259,41.805783,9.439497176203703,2,7,0,1,4673.1223440626445,3797.8496559173886,2
5763986741,140.7396105,41.8043566,10.288761583709354,6,6,0,1,4759.19923967188,3669.8135429809977,2
5763986742,140.7396491,41.8042115,10.29305257203599,2,6,0,1,4771.884168576683,3655.090192991507,2
5763986955,140.7400137,41.8044209,10.773182655286918,6,6,0,1,4737.183631443364,3685.5160651525666,2
5763986956,140.7400607,41.8042576,10.78212915210128,2,6,0,1,4751.387840533487,3669.0946637721704,2
5763987586,140.7378199,41.8050432,8.568849959941062,6,6,0,0,4765.139126400162,3708.455250998527,2
5763987587,140.7378893,41.8055054,8.822984619012125,2,6,0,0,4717.982548528446,3759.820368513484,2
5763987958,140.7384777,41.8044959,9.016791019360676,2,6,0,1,4790.808090108911,3661.573501262986,2
5763987960,140.7384305,41.8040728,8.844456069036886,6,6,0,1,4833.702221222459,3614.983865154364,2
5763988767,140.7405438,41.8044369,11.390997135442742,6,6,0,1,4715.203955315638,3699.223590284282,2
5766171162,140.740013,41.80639,11.647889574757242,6,9,0,1,4545.297297294537,3896.653358255981,2
5766171163,140.739737,41.8064959,11.363245049759556,2,9,0,1,4546.271413489092,3902.3208008712754,2
5766172344,140.7406544,41.8053834,11.889989077553253,6,8,0,1,4617.9557751134935,3802.789811666986,2
5766172345,140.7397295,41.8068065,11.47043406944894,6,10,0,1,4516.627252559186,3935.60638030332,2
5766172346,140.7397873,41.8072424,11.701120992109304,6,9,0,1,4472.3085467012015,3983.7272756570383,2
5766172347,140.7415525,41.8065599,13.519666179606885,6,9,0,1,4467.757201103217,3948.976159832843,2
5766172348,140.7409145,41.8067287,12.833300913181406,6,9,0,1,4476.290400057062,3952.4535876503487,2
5768522415,140.7421269,41.80883,15.524854470095937,6,8,0,1,4223.575775167217,4204.361356486419,2
5768523762,140.7419806,41.808325,15.051291532908468,6,8,0,1,4278.506981171964,4147.110677351543,2
5768619695,140.7475905,41.8137194,23.295090390892433,2,19,0,14,3532.146375295667,4859.453389830918,3
5768619696,140.7476036,41.8136464,23.23121744934868,6,19,0,14,3538.8871204155316,4852.165675592049,3
5768620355,140.7432118,41.8109086,17.289361692030187,6,5,0,1,3978.3993697908777,4451.109054312024,2
5768620356,140.742912,41.8111151,17.34896933900401,2,5,0,1,3970.788157455682,4466.249023122132,2
5768620399,140.7438945,41.8127776,19.311866537072788,2,8,0,11,3770.385877410824,4666.212967046378,5
5768620401,140.7435721,41.8129289,19.3106764128157,2,8,0,11,3769.4701386137313,4674.96832779886,5
5768620402,140.7433109,41.8134081,19.638739763404047,6,7,0,11,3735.105430801435,4720.368382533967,5
5768620407,140.7430221,41.8130038,19.10044535718649,6,8,0,11,3785.85083450495,4670.725817494029,5
5768620409,140.7420391,41.8129175,17.847953075123293,6,6,0,11,3836.954569035366,4640.579878734459,5
5768620424,140.7420521,41.8126134,17.61181321320319,6,6,0,11,3864.9279647604594,4608.141008900394,5
5768620427,140.7455128,41.8111348,18.820519006273745,2,10,0,0,3865.8724575889382,4532.124560014643,2
5768620443,140.7436156,41.8095662,16.306789927851888,6,9,0,1,4092.95643557477,4318.045965158412,2
5770892530,140.7454488,41.8164045,24.97356132403242,6,16,1,16,3359.21794321676,5088.968103426824,3
5770892531,140.7452124,41.8163577,24.59935298640803,2,16,1,16,3373.9845854297446,5078.493379520982,3
5770892532,140.7433324,41.8162536,22.14035166765651,6,13,1,11,3468.696275950838,5026.1325648008515,3
5770892945,140.7436689,41.8163267,22.641576292830692,6,13,1,10,3446.399736581752,5041.040347117798,3
5770892946,140.7433631,41.817091,23.127862948961926,6,15,1,12,3390.764619582925,5116.853567001853,3
5770894760,140.7446023,41.8139054,20.884810160986095,2,8,0,15,3632.785006293372,4802.9171469608955,3
5770894837,140.7463071,41.8156947,24.776648242030717,6,14,1,14,3390.144159497942,5034.168773114255,3
5770894935,140.7434398,41.8140612,20.29759399866327,8,5,0,11,3667.8293266311207,4793.136097973966,5
5770894938,140.7435217,41.8139278,20.210279222294535,8,6,0,11,3676.838358274674,4780.655332515899,5
5770894940,140.7432644,41.8143997,20.533310428383516,6,7,1,11,3643.757082183852,4825.604993110543,3
5770894946,140.7422597,41.8136879,18.750798058220944,2,5,0,11,3755.100239542516,4728.006392461098,3
5770894947,140.744351,41.8147915,21.579759749929767,6,9,1,15,3559.239513910264,4891.597420886782,3
5770894948,140.7426959,41.8142124,19.70910396055774,2,5,1,11,3686.6283756283647,4793.443067780418,3
5770894949,140.7432193,41.8143834,20.479521771075387,6,7,1,11,3647.285123634327,4822.886838821244,3
5770895257,140.7455739,41.8175012,26.623701802441747,6,20,3,17,3250.873972388192,5208.812493990086,3
5773506714,140.7493601,41.8190891,33.43770432151772,6,31,2,10,2937.6169418368413,5470.95749589455,3
5773506715,140.7481811,41.8197974,32.20168485175487,6,34,2,5,2920.1019946211763,5515.375904029776,3
5773506717,140.7485989,41.8198586,32.704128710593665,2,33,2,5,2896.120624429915,5532.348899771877,7
5773506718,140.7475813,41.8200847,31.52930032578792,6,35,2,5,2919.9930202362,5531.159902338173,3
5773506719,140.7476437,41.8197308,31.22116310519622,6,35,2,5,2950.1447885342386,5495.08399133222,3
5773506720,140.7468996,41.8196688,30.168350840759175,6,35,3,14,2989.5665619746014,5470.69066923398,3
5773506721,140.7468392,41.8200243,30.26396049438722,6,37,3,14,2959.5919061010327,5507.151689565715,3
5773506723,140.7469538,41.8166728,27.30347630830883,2,20,3,17,3269.408184556092,5153.869012455341,3
5773506725,140.7470246,41.8171218,28.013014426765626,8,27,3,17,3223.4923130542234,5203.182498930342,3
5774469618,140.7305108,41.8111088,5.395147685851331,6,3,0,3,4570.217347897264,4297.765408319636,2
5774469620,140.7296665,41.8111995,5.355648908977593,6,1,0,3,4608.910076723615,4305.04339663523,2
5774469621,140.7303373,41.811447,5.536153028305622,6,3,0,3,4551.522474497039,4334.635805827618,2
5774469622,140.7292537,41.8110442,5.2417716804105,6,1,0,3,4644.528338728846,4286.841552052387,2
5774473068,140.7393154,41.808142,11.502382514841209,6,7,0,1,4406.229229897927,4071.6202387342705,2
5774473069,140.7392936,41.8082859,11.555240347991154,2,7,0,1,4393.5030415318615,4086.7728924140897,2
5774473564,140.7404909,41.8092742,13.659834356529192,6,9,0,1,4248.423372891682,4216.801295468521,2
5774474773,140.7377782,41.807136,9.301458810935092,6,7,0,0,4567.836365578274,3934.9704280266383,2
5774474918,140.7373027,41.8074091,8.844921539464147,6,7,0,0,4563.0471629283675,3956.8767160965385,2
5774474920,140.7380043,41.8072543,9.611221050544511,2,7,0,0,4546.834691287533,3951.689116289213,2
5774474921,140.7392156,41.8081337,11.368676311178543,6,7,0,1,4411.292120609922,4068.842419073809,2
5774474922,140.7392384,41.8079421,11.317687502597446,2,7,0,1,4428.517091352976,4048.546633807504,2
5774474923,140.7377632,41.8080068,9.60905405732284,6,7,0,0,4486.630235328123,4029.4627076771817,2
5774474924,140.7377295,41.8083388,9.693460261447292,6,7,0,0,4457.083949121923,4065.060261875471,2
5774474926,140.7380764,41.8080334,9.986878672756555,6,7,0,0,4470.287957835058,4037.5990910541527,2
5774474927,140.7380373,41.8083823,10.071253520484603,6,7,0,0,4439.298801332199,4074.8824598943943,2
5774474929,140.7411487,41.8092029,14.47015048223723,6,9,0,1,4227.568486850482,4222.734620226484,2
5774474930,140.7407904,41.8076988,13.159808431546818,6,10,0,1,4387.143148515558,4053.668854847262,2
5774474931,140.7408559,41.8081141,13.478386612427313,6,9,0,1,4344.375187480785,4099.630301256712,2
5774474932,140.7404783,41.8081342,13.0015065591835,6,9,0,1,4358.000703086485,4093.842960273479,2
5774474933,140.740413,41.8077549,12.70346181844804,6,8,0,1,4397.176418531454,4051.705720567786,2
5774475323,140.7380238,41.8086675,10.16190878524588,6,8,0,0,4413.234948955909,4105.687603662475,2
5774475324,140.7385799,41.8090648,11.07116457139118,6,8,0,0,4351.301323086132,4158.319987982036,2
5774475326,140.7384889,41.8094749,11.184474837650788,6,6,0,1,4317.082912881623,4201.325243126661,2
5774475327,140.7368015,41.8096805,9.118622244890586,2,6,0,1,4375.717101737443,4197.371475484118,2
5774475328,140.7368574,41.8092707,9.017109072548642,6,5,0,0,4410.612536257569,4153.345520130947,2
5774475331,140.7371581,41.8093075,9.384060317889382,6,5,0,1,4393.281982567664,4161.802365594313,2
5774475332,140.73709,41.8097321,9.520685400303996,2,6,0,1,4357.479072456381,4207.195196930323,2
5774475333,140.73763,41.8098331,10.27573527997026,2,5,0,1,4323.101441464471,4226.384626496301,2
5774475334,140.7377169,41.8093784,10.132005813092247,6,6,0,1,4361.045693874801,4178.148435054182,2
5774589869,140.7385046,41.8114432,12.577173907418905,6,6,0,1,4134.725145151846,4415.798423782191,2
5774589873,140.7383354,41.8114042,12.32684502535576,6,6,0,1,4146.238391678579,4408.8289309327365,2
5774589874,140.7383464,41.8106196,11.771832793493951,6,5,0,1,4217.609962418037,4323.517577797204,2
5774589875,140.738446,41.8105695,11.866165933875909,6,5,0,1,4217.623168479533,4319.692977158617,2
5774589877,140.7384816,41.8107658,12.055350559206074,6,5,0,1,4197.90655198423,4341.649675980855,2
5774589878,140.7382442,41.8113066,12.136336735670229,2,6,0,1,4159.4364585867315,4396.738324559208,2
5774591015,140.7389615,41.8095267,11.824674078537823,6,6,0,1,4291.108064321658,4215.1494940742705,2
5774591019,140.7398812,41.8119942,14.783446698190795,6,6,0,1,4020.205941273633,4499.2097594645775,2
5774591020,140.7403852,41.8122439,15.303178630466723,6,7,0,1,3974.057933765718,4535.475205774579,2
5774591021,140.7406318,41.8117711,15.332848917521122,2,7,0,1,4006.851006462616,4488.992427152355,2
5774591219,140.7396597,41.8104522,13.373643805747507,6,7,0,1,4173.460435028424,4328.071330619831,2
5774591220,140.7392544,41.8104022,12.805521975689611,2,7,0,1,4196.287354764343,4315.337744999874,2
5774591447,140.7417614,41.8098558,15.698630523959595,6,8,0,2,4139.442052499035,4305.928672086953,2
5774591450,140.7414197,41.8098148,15.220496345858349,6,9,0,2,4157.623105973953,4294.180681885846,2
5774591453,140.7410411,41.8097702,14.69132934563775,6,9,0,2,4177.824128544632,4281.437808496857,2
5774751423,140.7320286,41.8124134,6.311376567073422,6,5,0,0,4378.681961742971,4450.140258977888,2
5774751596,140.7343896,41.8172156,11.992193162666648,4,5,0,0,3854.52880172912,4999.106684864118,2
5774751598,140.7327629,41.8161308,9.731375225744262,6,6,0,0,4034.5284498735864,4866.604165252508,2
5774751599,140.7324598,41.816371,9.978960729812297,6,6,0,0,4033.156686626718,4891.259198888008,2
5774751600,140.7319013,41.8155257,9.23099887567612,6,6,0,0,4132.298532668138,4794.304132886241,2
5774752027,140.7340396,41.8130696,8.315524927142743,6,5,0,1,4215.201455262157,4538.052746873824,2
5774752380,140.7342729,41.8156644,11.416279179709592,6,7,0,1,3986.241333467328,4826.7216076460545,2
5774752381,140.7343852,41.8147902,10.915335867102046,6,7,0,1,4052.046582067612,4731.191914380236,2
5774752382,140.7337001,41.8146587,9.580905556606211,6,7,0,1,4100.641110341388,4710.695758374261,2
5774752383,140.7345947,41.8147915,11.16043171622772,6,7,0,1,4040.477998545028,4733.29095526139,2
5774752384,140.7344033,41.8153704,11.42493816478486,6,7,0,1,4003.088003055821,4795.420972883353,2
5774752385,140.7344109,41.8147129,10.846440660925698,6,7,0,1,4057.0642612951247,4722.894348878126,2
5774752386,140.7342045,41.8153356,11.0338140801894,6,7,0,1,4016.984192587131,4789.797769004332,2
5774752387,140.733603,41.8143611,9.17031790356892,6,5,0,1,4130.581250173017,4677.000195016789,2
5774752388,140.7334495,41.8142971,8.839266878498789,6,5,0,1,4144.329900353486,4668.688160125054,2
5774752389,140.733143,41.8151906,8.97732787557565,6,6,0,1,4088.247729514029,4765.186212115895,2
5774752390,140.7334873,41.8153451,9.728440405818704,6,7,0,1,4056.314137696768,4784.887022226217,2
5774752394,140.7332982,41.8153022,9.348734146225748,6,6,0,1,4070.44586851861,4778.690004826071,2
5774752395,140.7345327,41.8155606,11.77231511471028,6,7,0,1,3980.270423266172,4817.606733615901,2
5774752397,140.7335242,41.8152163,9.695207995654284,6,7,0,1,4064.723871496229,4770.931564421292,2
5774752398,140.7337697,41.8144384,9.53593727689386,6,6,0,1,4115.0105036715195,4686.922997747487,2
5774752399,140.7348403,41.8154218,11.80224421810478,4,7,0,1,3974.697055184883,4805.1973232761975,2
5774752400,140.7345788,41.8154012,11.741499057278322,6,7,0,1,3990.832922808473,4800.437486200374,2
5774752401,140.7344798,41.8157021,11.803242745712105,6,7,0,1,3971.607374431797,4832.744315582176,2
5774752402,140.7347255,41.8157553,11.81797210702168,4,7,0,1,3953.5680451692624,4840.900039749228,2
5774752404,140.7350101,41.8148913,11.544530091751072,4,7,0,1,4009.5253226704904,4748.357500997453,2
5774752406,140.7324864,41.8146167,8.33669341743874,2,5,0,0,4171.816669185248,4697.103971751877,2
5774752407,140.7331351,41.8142625,8.236697973065843,6,5,0,1,4164.552927519926,4662.433641729477,2
5774752410,140.7350452,41.81478,11.466129536135568,4,6,0,1,4016.9383938232177,4736.438848051294,2
5774752412,140.7332015,41.8140724,8.209501472823927,6,6,0,1,4176.574608473524,4641.904507170708,2
5774865738,140.7374412,41.8147621,13.531383941325595,6,6,0,1,3891.57305948182,4762.7741057577505,2
5774865741,140.7368839,41.8158052,13.224393406119272,6,8,0,1,3831.63894085132,4870.007868183772,0
5774865742,140.7366781,41.8161219,13.161989907955917,6,9,1,1,3816.0414863500287,4902.28700559729,0
5774865743,140.7369557,41.8156482,13.233850385623706,2,7,0,1,3841.10415645606,4853.662711493342,0
5774865744,140.73568,41.8157469,12.353366511750698,6,7,0,1,3901.649092192198,4849.631372123752,2
5775014873,140.731181,41.8187311,11.355017506106622,6,3,0,0,3930.826393646088,5146.303855133058,2
5775014874,140.7303881,41.8186337,10.952743620355458,6,2,0,0,3987.304170280028,5132.569824195061,2
5775014897,140.7335239,41.8198571,13.75856716332759,6,2,0,0,3703.162623919694,5284.394015276103,2
5775014898,140.7337048,41.8192399,13.075234777785749,4,4,0,0,3738.18980328998,5217.407003930882,2
5775014904,140.7330418,41.8182912,11.730157375053174,6,4,0,0,3850.069924712541,5107.699996372876,2
5775014905,140.7325783,41.8184548,11.824799576986338,6,4,0,0,3865.642160018968,5122.854587255288,2
5775014908,140.7315956,41.8195739,11.73453075561302,6,2,0,0,3843.681766196938,5241.643715677871,2
5775201167,140.7427101,41.8195243,25.786801322269177,2,19,1,13,3206.8710230649726,5366.747040899109,3
5775201168,140.74328,41.8198828,27.204278747185363,4,18,1,13,3146.4133925315614,5416.3015634894755,3
5775202170,140.741667,41.816142,19.125396879888168,6,8,1,11,3557.915475258335,4981.2474684284,3
5775202171,140.7413584,41.816524,19.067635254909153,2,8,1,11,3538.8318934339377,5016.941235787878,3
5775203128,140.7377207,41.8149822,13.752916961679764,2,6,0,11,3858.0671218638927,4790.705693447112,2
5775203199,140.7358652,41.8202497,17.538392004355554,6,7,0,0,3531.322685365581,5347.836455873766,0
5775271364,140.7350631,41.8162253,12.041615991347422,6,7,0,1,3896.243047743016,4896.013265103867,2
5775271365,140.7353174,41.8157544,12.097658948005009,6,7,0,1,3920.9102428362153,4846.640589179183,2
5775271366,140.7354952,41.815806,12.23768075545763,6,7,0,1,3906.862858994815,4854.175507181212,2
5775271369,140.7355503,41.8157036,12.249726171701536,6,7,0,1,3912.344388940578,4843.474279512637,2
5775496999,140.732421,41.8250952,19.935014251198837,2,2,0,0,3419.49713250232,5858.025237060367,0
5775497172,140.7338587,41.8250011,21.739976341369125,6,2,0,0,3327.097977643208,5856.185743913317,0
5775497173,140.7336871,41.8250675,21.598414432054525,6,2,0,0,3334.56523602312,5862.387634789166,0
5775497186,140.734736,41.8252682,23.223589874354563,4,3,0,0,3250.746259032243,5892.1450361847355,0
5775498121,140.7310572,41.8221092,14.336645631853566,2,2,0,0,3702.411331379647,5520.679596279461,0
5775498172,140.7322776,41.8225009,15.908466705321263,2,2,0,0,3595.794911553042,5569.624504931308,2
5775498175,140.7318288,41.8222638,15.201710904794682,6,3,0,0,3641.2145847992338,5541.101918500845,0
5775498176,140.7317279,41.8221767,15.002088371999736,6,3,0,0,3653.694002812976,5530.971754846964,2
5775498245,140.732906,41.821401,15.168227555031994,4,2,0,0,3630.5837999742657,5451.28055644165,0
5775498247,140.7322709,41.8209438,13.875645025309888,2,2,0,0,3703.296313970201,5396.953321593767,0
5775498295,140.7324491,41.8203721,13.289873750498844,6,2,0,0,3732.5999243276538,5334.565958970044,2
5775498296,140.7326552,41.8201795,13.21844268283744,2,2,0,0,3733.519601558245,5314.420713588688,2
5775499237,140.7335791,41.8200313,14.092871155330426,4,2,0,0,3686.895102869572,5304.069041211081,0
5775499239,140.7341943,41.8203505,15.426616649086588,2,3,0,0,3625.400357686407,5344.013679286451,0
5775500211,140.7361507,41.8199014,17.254558980774785,2,8,1,0,3541.005350769707,5312.358304262235,0
5775500283,140.7394174,41.820663,23.336455262037106,6,15,1,0,3290.856964197987,5436.465128489545,0
5775500284,140.7392957,41.8207876,23.323187777663,2,15,1,0,3287.848931029214,5448.373077280181,5
5775500367,140.7380624,41.819991,20.27964446506232,6,15,1,0,3422.2239557799467,5344.449776330008,0
5775500368,140.7379505,41.8201761,20.367085831991854,2,15,1,0,3414.0019354653505,5363.34496721372,5
5775500435,140.7367305,41.8195146,17.535080147321366,6,11,1,0,3537.061921302946,5276.050282845996,0
5775500436,140.7366108,41.8197101,17.62508154356684,2,10,1,0,3528.7308113769473,5296.234196875253,5
5775500469,140.7363892,41.8193877,16.82497197589945,6,11,1,0,3566.9435667203425,5258.303892018865,0
5775500470,140.736258,41.8196076,16.931555967007213,2,10,1,0,3557.449953634327,5281.115967296246,5
5775500661,140.7383187,41.8200842,20.809941062121126,6,15,1,0,3400.0607548022326,5357.997701538819,0
5775500662,140.7384036,41.8198461,20.60563385595682,2,15,1,0,3414.2541267573406,5333.005253383688,5
5775501322,140.7341686,41.8185831,12.449150440712527,2,4,0,0,3760.3811480194418,5148.379618618921,2
5775501323,140.7346567,41.818745,13.337379081987317,2,5,0,0,3718.9239134239865,5170.400877046007,2
5775501324,140.7340508,41.8191934,13.41241863964535,6,4,0,0,3720.7824966979633,5214.916921302012,2
5775501325,140.7339688,41.8191638,13.258843359716618,2,4,0,0,3727.971819736498,5210.999845596452,2
5775501326,140.7341384,41.8190646,13.285558199061064,6,4,0,0,3725.3000499492414,5201.3717967022,2
5775501327,140.7340077,41.8190199,13.04527077290274,2,4,0,0,3736.5564508316215,5195.389493860239,2
5775501328,140.7340506,41.818871,12.827503667580562,2,4,0,0,3745.334752581238,5179.262307055415,2
5775501329,140.7342314,41.8189278,13.15076828768485,8,4,0,0,3730.170106286527,5187.000547908603,0
5775501330,140.7347292,41.8190968,14.063689694960503,2,5,0,0,3687.4930837827146,5209.900369919167,2
5775501331,140.7339757,41.8193039,13.521320106350066,6,4,0,0,3716.954279193633,5226.549174257555,2
5775501332,140.7343241,41.8187914,13.016338302642342,8,4,0,0,3735.0985379088447,5172.687125448302,0
5775501333,140.7343993,41.8186571,12.864397439495436,6,4,0,0,3740.9735526199,5158.473961666133,2
5775501334,140.7348016,41.8189629,13.909063155110088,2,5,0,0,3693.498212178494,5195.750700773381,2
5775501335,140.7340921,41.818715,12.595155198296329,2,4,0,0,3754.796977087431,5162.343868388209,2
5775501347,140.7345713,41.8196573,14.88779428783818,6,5,0,0,3654.230520315493,5270.4656631207035,2
5775501348,140.7349998,41.8189454,14.118782370171266,2,6,0,0,3683.106640149228,5195.609847655072,2
5776664603,140.7252474,41.8105063,4.378199668734525,6,0,0,3,4914.808396756679,4231.930244378701,2
5776667601,140.7272229,41.8128446,6.5345973049164945,6,1,0,3,4615.766089395947,4486.076188437509,2
5776668384,140.7251928,41.8123275,5.756407303221948,6,1,0,3,4775.880729797736,4434.220318291985,2
5776668386,140.7241488,41.8120726,5.36462005466175,6,1,0,3,4857.839448983717,4411.305762585771,2
5776668387,140.7259717,41.8133625,6.692828084425753,6,0,0,3,4650.107481542126,4546.237364417854,2
5776668388,140.7251897,41.812901,6.193073440501532,6,0,0,3,4732.231779832941,4497.863612251008,2
5776668389,140.7262194,41.8130994,6.539079052646878,8,0,0,3,4655.39894551835,4516.316028142048,2
5776668390,140.7254375,41.8126388,6.040029506163333,6,0,0,3,4737.394635322676,4467.75816387835,2
5776668391,140.7264761,41.8128342,6.385431028845512,6,0,0,3,4660.587005388567,4486.224576255982,2
5776668392,140.729747,41.8132924,7.30637546826059,6,2,0,0,4434.090279572154,4537.6581445675265,2
5776668396,140.7298636,41.8128089,6.8454604974156075,6,3,0,3,4466.348817167854,4484.28822744742,2
5776669659,140.7272517,41.8104385,4.7055662012256025,6,0,0,3,4805.8384149518015,4218.752069293575,2
5776669660,140.7263956,41.8099092,4.140104932334318,6,0,0,3,4897.0360681004195,4161.60060758767,2
5776669661,140.7261466,41.8101464,4.2738612208532105,6,0,0,3,4891.985618192282,4188.639863476768,2
5776669662,140.7273051,41.8093595,3.8144724078059897,6,0,0,4,4891.183466107623,4098.824394679566,2
5776669663,140.727066,41.8095827,4.017960244393375,8,0,0,3,4886.079304751021,4123.940911370318,2
5776670027,140.7268986,41.8063468,3.492495728581519,6,1,0,9,5166.0478189903615,3764.809181246713,2
5776670029,140.7265515,41.8067763,3.339288420719315,6,1,0,4,5148.017845699656,3813.3028544892472,2
5776670370,140.7276394,41.8073023,3.871371812799281,6,0,0,4,5045.425841837939,3869.98287751238,2
5776670371,140.7280037,41.8074731,4.049400106169107,6,0,0,4,5011.568212064866,3888.844421981409,2
5776670604,140.7272986,41.808522,3.743995540081183,6,0,0,4,4961.026194448972,4005.7951683002193,2
5776670605,140.7278614,41.8088566,4.02897756080257,6,0,0,4,4902.4594617809735,4042.5674314126895,2
5776670608,140.7279431,41.8087875,4.066070744138671,2,0,0,4,4903.804719361024,4034.8769806896066,2
5776670613,140.7287707,41.8093887,4.489105862953813,6,0,0,4,4808.595145730903,4102.160360211645,2
5776670616,140.7303417,41.8102348,5.28140990997736,6,2,0,3,4652.760330286886,4200.114662701347,2
5776670618,140.7303936,41.8101683,5.304151843007379,2,2,0,3,4655.596568825154,4192.933819499948,2
5776670620,140.7301305,41.8100455,5.172149226181033,2,2,0,3,4680.068188744604,4178.336585670901,2
5776670625,140.7263157,41.8073477,3.281489152693559,6,1,0,4,5112.607694009725,3877.4031351815393,2
5776670627,140.7255684,41.8075586,3.271870030604968,2,1,0,4,5135.795636943652,3903.501620414038,2
5776671520,140.731097,41.8076692,5.5645977556423665,2,1,0,4,4834.409272684818,3918.968905748927,2
5776671958,140.7301451,41.8073016,5.079499932089259,6,0,0,4,4914.950258995331,3873.835202037567,2
5776671960,140.7276774,41.8080281,3.9096706038643263,8,0,0,4,4981.949991374472,3950.59455975288,2
5776671961,140.7279365,41.8076616,4.022658543178377,2,0,0,4,4999.105301265367,3909.7902697174,2
5776925468,140.7227841,41.8120611,5.0977560316559885,6,1,0,3,4941.259270173724,4419.569763182098,6
5776925469,140.7230079,41.8122182,5.259859177786078,2,1,0,3,4915.85565002836,4435.188379121967,2
5776925473,140.7221396,41.811801,4.77755877987368,6,1,0,3,5000.029545152397,4396.340245193075,6
5776926232,140.7231238,41.8113817,4.644007564380015,2,1,0,3,4972.025366357864,4341.766973500612,2
5776926233,140.7228036,41.8111599,4.414343877881924,6,1,0,3,5008.150610291783,4319.77320298872,6
5776926799,140.7247069,41.8101648,4.015609571079011,6,1,0,3,4973.127705712231,4196.695387899127,2
5776926800,140.7248781,41.8100117,3.9312597053701586,2,1,0,3,4975.381506340292,4178.82751435478,2
5776927132,140.7258977,41.8089514,3.481469719069763,6,0,0,3,5002.927093196097,4056.7927638837377,2
5776927133,140.7254457,41.809482,3.6347478216776024,6,0,0,3,4985.330879500507,4117.429303028854,2
5776927134,140.7255327,41.8087783,3.431102690501742,6,0,0,3,5037.487519219248,4038.9845908581224,6
5776927135,140.7252788,41.8090777,3.506675038207636,2,0,0,3,5027.449302306257,4073.306770588076,2
5776927136,140.7250188,41.8087813,3.4251912414965027,6,0,0,3,5066.139925643593,4041.6757655989777,2
5776927137,140.7243252,41.8084389,3.3259330769309985,6,0,0,3,5133.050105497605,4007.628455569135,2
5776927138,140.725264,41.8085028,3.3550119994273926,6,0,0,3,5075.010139559961,4009.6025591645575,2
5776927139,140.724579,41.8081658,3.263436543210815,6,0,0,3,5140.886194484085,3975.833451350653,2
5776927140,140.7254961,41.8082583,3.3376190938869383,6,0,0,4,5082.07021958348,3981.442588821853,2
5776927141,140.7248133,41.8079195,3.255052582585661,6,0,0,3,5147.867855812193,3947.204473710135,2
5776927142,140.7256425,41.8080995,3.331884041676905,6,0,0,4,5087.007289294464,3963.212694816212,2
5776927143,140.7249506,41.8077712,3.249737735223774,6,1,0,4,5152.381827582407,3930.023729651841,2
