node_id,longitude,latitude,elevation,degree,store_density_500m,supermarket_density_500m,stop_density_500m,cluster_id
262646076,140.7927894,41.7797913,4.6077554480318685,4,3,1,1,0
262646077,140.7930692,41.7790177,4.491492533540274,4,3,1,1,0
262646083,140.7934068,41.7779685,4.3226970322183975,4,2,1,1,0
262646086,140.7932954,41.7770117,4.606144951550969,6,2,1,0,3
262647013,140.7420883,41.7788932,5.2764095817379895,4,6,2,3,0
262647032,140.7506574,41.7856913,14.964342865257166,7,20,1,4,0
262647039,140.7511934,41.78735,16.355407436319254,6,30,0,3,4
262647048,140.7577242,41.7887259,17.631562383818256,4,14,0,4,7
262647051,140.7599203,41.7885123,18.06976874941276,4,3,1,4,7
262647054,140.7626765,41.7881585,18.477267774023417,4,5,2,4,0
262647058,140.7656417,41.7879652,18.67439934381808,6,7,2,3,3
262647060,140.7667939,41.7879052,18.117651799977672,6,8,3,3,2
262647061,140.7676728,41.787783,17.90565906463474,3,6,3,2,3
262647077,140.7780292,41.7836624,12.15585944236996,4,3,1,4,0
262647083,140.7820592,41.7819966,6.192134401871677,4,7,1,13,1
262647084,140.7829377,41.781647,5.552610295127758,4,7,1,13,1
262647085,140.7833345,41.7813301,5.350364881933626,6,7,1,13,1
262647086,140.783742,41.7811219,5.383714586782225,6,7,1,13,1
262647087,140.7843484,41.7805833,4.843217247045225,4,7,1,13,1
262647402,140.7280071,41.7726658,1.4551010798771018,4,95,1,8,4
262647403,140.7295946,41.7721482,2.173232534403291,6,98,2,8,4
262648446,140.8195958,41.7901107,54.11414104780515,6,0,0,7,1
262648448,140.818431,41.7903345,54.71831520786109,6,0,0,7,1
262648450,140.8173999,41.790125,53.70040796613366,8,0,0,7,1
262648463,140.8060781,41.7830803,10.790908461203626,6,10,2,6,3
262648464,140.8048916,41.7822431,9.69823950984352,6,10,3,6,3
262648465,140.8041028,41.7816668,8.957399695828919,6,9,3,6,2
262648468,140.8021705,41.780531,7.344376039536031,6,8,3,6,2
262648471,140.8006559,41.7803568,11.093851186198274,6,6,3,6,2
262648472,140.7996825,41.7804174,14.978938746121145,6,5,3,6,2
262656607,140.7318898,41.7894665,2.323058074972661,12,11,2,1,3
262656615,140.7406329,41.7891771,4.688615374979793,6,18,1,3,0
262656620,140.7477426,41.7896741,10.799462972032233,8,35,0,4,4
262656622,140.7498255,41.7894038,13.6504089064931,6,35,0,2,4
262656753,140.7280983,41.7727686,1.5030243533304497,6,95,1,8,4
262656851,140.7302169,41.7720483,2.4362649521389805,4,95,2,9,4
262656921,140.7256264,41.7734563,1.069225808589143,5,89,1,6,4
262657100,140.7278753,41.7727984,1.3814618338160904,6,94,1,8,4
262658607,140.7315354,41.8256267,19.476300605614643,6,2,0,5,1
262658613,140.7353423,41.8252029,23.935857558585663,4,3,0,0,7
262658624,140.7516208,41.8159971,30.700923991995477,4,50,2,7,4
262658625,140.7538989,41.8150451,31.278142461469074,4,54,3,6,3
262658632,140.7684524,41.8109521,26.581508897100655,4,5,0,13,1
262658633,140.7694518,41.8105535,26.44560402130671,6,6,0,13,1
262658639,140.7731289,41.8043391,18.47217673111623,8,6,1,1,3
262658645,140.7766181,41.8006677,19.91714468320275,4,7,1,2,0
262659263,140.7372644,41.8389118,43.37985018580394,3,2,1,2,0
262659267,140.736888,41.8364239,38.320042829664466,4,1,0,0,0
262659270,140.7367374,41.8300925,31.295713933139652,3,6,1,0,0
262659271,140.7367372,41.8295504,30.657907406586418,4,5,0,0,7
262659272,140.736686,41.8282251,29.323318029921467,3,4,0,0,7
262659285,140.7327235,41.8219159,15.671429402835734,4,3,0,0,7
262659294,140.7355181,41.8092758,7.815405994599162,6,3,0,0,0
262659300,140.7345976,41.8035511,5.142719260144387,5,1,0,2,0
262659305,140.7337247,41.797763,4.199274901596013,8,8,2,3,3
262659315,140.731546,41.7881275,2.060804332951481,6,9,2,2,3
262659321,140.730313,41.7845911,1.5193234102767512,6,3,1,3,3
262659322,140.7301578,41.7830714,1.5410236314330557,6,3,1,1,3
262659323,140.7300598,41.782162,1.501647627599907,6,5,2,1,3
262659324,140.7298165,41.7800621,1.461265218465219,6,5,1,1,0
262659328,140.7294325,41.7765655,1.4406912330185078,8,47,1,2,4
262659330,140.7292774,41.7752459,1.429222779710624,6,83,2,4,4
262660803,140.8002937,41.7723647,9.351262675012984,4,0,0,0,0
262660898,140.7320885,41.8239269,17.745852063992196,6,1,0,0,0
262661511,140.7299921,41.830056,28.96550760484199,6,6,0,5,1
262661512,140.7309156,41.8274293,23.46441789658725,6,3,0,5,1
262667689,140.7252826,41.7730109,0.8587912693536329,6,89,1,6,4
262994006,140.7158738,41.8096953,2.3458211611422413,6,7,0,0,0
262995305,140.7364327,41.7945777,3.660743631098237,6,12,2,2,2
262995306,140.7393449,41.7944743,5.09062710628988,8,10,3,1,2
262995309,140.7412858,41.794737,6.028377302681923,8,10,3,2,2
262995311,140.7446891,41.7956934,7.247404641384679,6,7,2,3,3
262995315,140.7468575,41.7951881,7.882944180258838,6,9,2,3,3
262995319,140.7488162,41.7945383,9.116896099407258,5,21,0,9,1
262995469,140.7332346,41.794718,3.302034789480211,6,10,2,4,3
262995470,140.7496002,41.7946486,9.719582602713356,6,23,0,9,1
262995744,140.7515578,41.7946247,11.36507692746181,8,24,0,6,1
262995831,140.7512366,41.7973307,12.39990878394004,6,13,0,7,1
262996031,140.7618458,41.8060584,20.342135304147803,8,4,1,4,0
262996032,140.7587229,41.8030924,17.53338089472807,6,1,0,3,0
262996188,140.7807437,41.7917882,11.207751689856437,8,3,0,4,0
262996189,140.7800627,41.7921474,11.620132783461484,6,3,0,4,1
262996191,140.7793857,41.7925317,12.086744657603711,6,4,0,4,1
262996572,140.7834363,41.7935871,20.508755641459658,6,2,0,4,1
262996573,140.7860037,41.7958715,28.942393972811512,6,1,0,0,0
262996735,140.7899565,41.7799387,4.440102769664156,6,6,1,2,0
262996797,140.7929082,41.7794264,4.55228793272336,6,3,1,1,3
262996801,140.7907388,41.7793882,4.391476416515023,8,3,1,2,3
262996986,140.7910617,41.7748736,6.079352384416119,6,4,1,0,3
262997023,140.7933321,41.7765136,5.540096671375914,6,2,1,0,3
262997024,140.7935354,41.7779654,4.333233985563107,6,2,1,1,3
262997027,140.7930133,41.7794517,4.5615289365499265,6,3,1,1,3
262997268,140.7709404,41.7759236,7.731209200858919,6,5,1,0,3
262997272,140.7766059,41.7758461,7.063881005100542,8,5,1,0,3
262997273,140.7781512,41.7757919,6.948802450145004,8,3,1,0,0
262997276,140.7802485,41.7755791,5.976215262433644,6,3,0,10,1
262997277,140.7846986,41.7748262,3.835836216161513,6,5,0,10,1
262997285,140.7877456,41.7751018,3.0530805347065346,6,4,0,0,0
262997286,140.7878867,41.7751138,3.16067080927944,8,4,0,0,0
262997288,140.7905513,41.7749129,5.679319165600355,6,4,1,0,3
262997325,140.7366956,41.7690482,4.046075640483135,8,5,0,4,0
262997326,140.740328,41.7698212,4.031924553482174,5,5,0,1,0
262997327,140.7461638,41.771182,4.248935667102072,6,5,0,1,0
262997329,140.7528135,41.7723228,5.588075170144655,5,1,0,0,0
262997330,140.7534729,41.7724627,5.753425187441184,6,1,0,0,0
262997331,140.7541887,41.772691,5.935070178662118,6,1,0,0,0
262997334,140.7607085,41.7746807,6.342487113821441,5,2,0,2,0
262997336,140.7653887,41.7750313,7.097025114630231,6,3,0,2,0
262997391,140.7195931,41.7615098,5.462818085193536,4,0,0,2,0
262997392,140.7200362,41.7607243,4.122389163667981,6,0,0,3,0
262997569,140.7297832,41.7658556,3.5509275127648436,10,2,0,5,0
262997572,140.7342161,41.7679247,4.003035512075031,8,7,0,6,1
262997573,140.7350714,41.7683142,4.018054635758409,8,8,0,4,0
262998099,140.7170162,41.7580068,20.55597363894601,10,0,0,4,0
262998179,140.7185239,41.7610573,11.5230989639745,8,0,0,2,0
262998194,140.7191119,41.7623418,6.949930693830357,6,0,0,2,0
262998548,140.7143849,41.7603635,32.4948433846466,5,0,0,3,0
262998669,140.7158974,41.7581522,24.89294765974789,6,0,0,4,1
262998757,140.71726,41.7606677,18.10180409687743,8,0,0,5,0
262998943,140.732757,41.7710539,3.738646069291944,4,52,2,8,4
262998944,140.730616,41.7687747,3.7085653655661113,8,47,0,9,1
262998946,140.7261412,41.7644634,2.3497076744731813,8,0,0,3,0
262998949,140.7229746,41.7620024,4.927086288356718,6,0,0,3,0
262999192,140.7377727,41.7755446,3.5779108758131115,4,9,2,2,0
262999194,140.736933,41.7748712,3.578972544615559,6,14,2,5,3
262999203,140.7327744,41.771222,3.7122187860945286,3,53,2,8,4
262999600,140.7156738,41.7576825,24.513646327627946,6,0,0,4,1
262999602,140.7149055,41.7565805,24.176279297666472,3,0,0,4,1
262999817,140.7119996,41.7577686,38.95285386935293,4,0,0,0,0
262999892,140.7128704,41.7596633,34.60753582704335,4,0,0,2,7
262999899,140.712517,41.7585724,33.35038857456664,4,0,0,2,0
263002297,140.7113765,41.7575888,60.66421473080221,6,0,0,0,5
263002302,140.7106808,41.7585968,87.02753388962435,8,0,0,1,6
263002312,140.7098084,41.7585612,117.80501549162368,8,0,0,1,6
263002325,140.7090858,41.7583359,142.95388792963095,8,0,0,1,6
263002435,140.7009255,41.7601831,168.458755442401,8,0,0,1,6
263002461,140.7025068,41.7596663,212.30409842962396,5,0,0,1,6
263002475,140.7048794,41.758628,267.1954943130456,5,0,0,1,6
263003134,140.7456127,41.781643,8.729363843723128,6,6,2,7,3
263003622,140.7615655,41.7809484,9.568084266128745,6,6,2,3,3
263003623,140.7582239,41.7811967,10.67684201805968,6,5,2,3,3
263003625,140.7497772,41.7817183,10.491554451604872,8,6,2,5,3
263004071,140.7703866,41.7870355,17.100818463174253,6,5,3,2,2
263004072,140.7652577,41.780681,11.03871868108267,5,4,1,3,0
263005363,140.7772706,41.8001727,20.454237818556575,4,8,1,2,0
263005368,140.7709865,41.7940807,10.388801474488057,6,5,0,0,0
263005479,140.7573775,41.8009742,16.002597851552327,10,4,0,0,0
263006122,140.7813208,41.7960543,19.475160295847928,6,4,1,4,0
263006123,140.7831254,41.793935,20.432591332523423,4,2,0,4,1
263007943,140.8078825,41.7694131,12.551949677783549,6,0,0,0,0
263090164,140.7041564,41.7587725,258.7252215341986,6,0,0,1,6
264462925,140.7424743,41.7793004,5.681262914804369,4,7,2,3,0
266530547,140.72567,41.7694328,1.3507508959126109,6,74,0,9,4
266530548,140.7267989,41.7707244,1.3974475055506974,6,91,1,9,4
266530550,140.7271319,41.7713808,1.416866479723139,4,92,1,10,4
266530682,140.7240724,41.7678027,1.6705434624100122,6,16,0,9,1
266530683,140.7248002,41.7685496,1.5219194486752257,6,49,0,10,4
266531006,140.7162934,41.752968,1.1527178850279858,8,0,0,6,0
292277254,140.7570404,41.8054006,18.573316661435847,6,7,0,1,0
292277255,140.7572906,41.8017059,16.55441268316907,8,4,0,0,0
292277256,140.757425,41.8004547,15.61140731682702,6,5,0,0,0
292277319,140.754008,41.8067619,18.77699488986758,6,14,0,1,4
292277408,140.7528176,41.8072733,19.182654111573537,6,18,0,1,4
292277413,140.7550416,41.8060574,18.5541664251304,6,12,0,1,0
292277656,140.7538291,41.8144057,30.18600695150818,6,48,2,6,4
292277659,140.7533259,41.8126061,26.931650682534944,4,46,2,5,4
292277664,140.7522721,41.8074509,19.39858282864684,6,20,0,1,4
292277759,140.7182699,41.82541,7.938757594464781,4,1,0,0,0
292278129,140.7158773,41.8144377,4.048441290552642,2,4,0,0,7
292278207,140.7188826,41.8116177,3.947105193462943,6,6,0,0,0
292278224,140.7239565,41.8068327,3.0844386684982754,8,2,0,3,1
292278292,140.7147527,41.8103848,2.3536879224828753,6,6,0,0,0
292278595,140.7718093,41.7765155,7.484946402462692,6,5,1,0,3
292278598,140.7804463,41.7784681,7.0356808504904595,6,10,1,12,1
292278600,140.7831044,41.7792116,4.804413926024401,6,9,1,12,1
292278841,140.7668471,41.7826523,12.775378710875032,10,3,1,1,3
292278844,140.7718785,41.775967,7.56249444957569,6,5,1,0,3
292279040,140.77412,41.7882829,13.837667481416975,6,5,1,2,0
292279043,140.7763965,41.789877,10.798983587661628,6,3,1,4,0
292279051,140.7800824,41.778339,7.655359642553794,5,10,1,12,1
292279054,140.7844049,41.7794745,4.57060761467062,6,8,1,12,1
292279094,140.7568341,41.8012685,16.245771164067587,8,4,0,0,0
292279423,140.7324929,41.8128824,6.7146511944736025,6,5,0,0,0
292279432,140.7300611,41.8101232,5.141331115214116,6,2,0,3,1
292279435,140.7280319,41.8089596,4.115372086603432,6,0,0,4,1
292279436,140.7269279,41.8083035,3.560669248794488,8,0,0,4,0
292279439,140.7326365,41.8123912,6.472203500269865,8,5,0,0,0
292279454,140.7331679,41.8114938,6.752717708814835,6,5,0,0,0
292279474,140.7353707,41.8135817,10.516494080565966,6,6,0,1,0
292279475,140.7344893,41.8132523,9.071484339315289,6,5,0,1,0
292279507,140.7291557,41.8096192,4.684114655236908,6,1,0,4,0
292279508,140.7255014,41.8076306,3.274426335240066,6,1,0,4,1
292279602,140.7389965,41.8031331,9.348426164438536,6,6,0,1,0
292279666,140.7416141,41.7974966,7.5844324859205825,8,6,3,1,2
292279667,140.7416458,41.7991051,8.869546722539395,6,5,2,1,2
292279668,140.7416507,41.800578,10.031967010648676,8,5,2,1,3
292279679,140.736282,41.799153,5.292451914457309,6,6,2,2,3
292279685,140.7420198,41.8087738,15.354733247358114,8,8,0,1,0
292279744,140.7385518,41.7969249,5.555527647621071,6,11,4,1,2
292279915,140.73881,41.8005949,8.289943315272794,8,2,0,1,3
292280324,140.7341886,41.8005594,4.762222310875852,5,2,0,1,0
292280677,140.7363155,41.8005439,6.1256553784395695,4,4,1,1,0
292280695,140.736264,41.7984389,4.863992769855629,6,7,2,2,3
292280735,140.7362863,41.7995833,5.545029019949145,6,5,2,1,3
292280769,140.7518425,41.7924522,10.539218518076252,8,40,0,7,4
292281190,140.7244795,41.7662442,1.9826189298260972,6,5,0,10,1
292281191,140.7260352,41.7677802,1.986275650921139,8,20,0,9,1
292281193,140.7296643,41.7722394,2.185021794555857,6,98,2,8,4
292281311,140.7226329,41.7646323,2.4855867097214355,6,0,0,4,1
292281667,140.7146358,41.7664204,2.54751753979205,8,0,0,5,1
292281669,140.7138947,41.7657818,7.049550463942868,6,0,0,5,1
292281740,140.7190754,41.7684765,1.152622867316356,8,4,0,5,1
292281742,140.7148663,41.7660499,2.687214270017838,6,0,0,5,1
292281786,140.7163824,41.7667926,2.0481740626781524,6,1,0,3,1
292281837,140.7175171,41.7653664,2.3820212366006124,6,0,0,4,1
292281854,140.7204008,41.7672189,1.4563660005728136,8,4,0,6,1
292284076,140.7280929,41.7865062,2.2342219904154423,10,2,1,1,3
292284326,140.7305272,41.7864104,1.42893999159043,6,4,1,2,3
292284861,140.7868515,41.7834962,13.0443015956642,6,5,1,3,0
292285037,140.7883921,41.7815849,6.647649602171652,8,5,0,3,0
292285154,140.7890335,41.7841698,14.571503572789668,6,1,0,6,1
292286981,140.7295639,41.8512417,51.56389227301197,8,1,0,2,0
292286992,140.7309242,41.8408893,41.66026169975969,6,2,1,1,0
292286994,140.7311188,41.8367473,37.62361138094575,6,2,0,1,0
292287009,140.7311648,41.832857,31.78428938674502,6,5,0,5,1
292287012,140.73132,41.8303376,29.007797766941835,6,5,0,5,1
292287015,140.7314106,41.8295554,28.22335424751372,6,6,0,5,1
292287147,140.7305428,41.8449967,46.846310052632475,6,1,0,0,5
292287148,140.7309419,41.8393291,39.766411316597186,6,1,0,1,0
292287157,140.7315064,41.8286594,26.99900619107651,6,6,0,5,1
292287565,140.7296555,41.8099154,4.9371613657139,6,1,0,4,1
293180439,140.7617455,41.8261052,60.08963378151187,8,19,0,12,1
293180462,140.7554994,41.8302847,59.200695279236,6,10,0,1,0
293180469,140.7543588,41.8322194,62.578718400612594,6,3,0,0,5
293180478,140.7527458,41.8335819,62.57330528623241,6,2,0,0,5
293180482,140.7517813,41.8341749,61.88918444628729,6,2,0,0,5
293180487,140.7493875,41.8356137,58.94560679315835,6,0,0,9,1
293180497,140.7471426,41.8376688,56.85917282061137,6,0,0,10,1
293180515,140.7392669,41.8429559,52.431267880714955,6,1,1,0,3
293180611,140.7576138,41.8289238,60.1104129054528,8,13,0,12,1
293181054,140.7614328,41.8257131,59.12643270328802,6,19,0,12,1
293181062,140.7596794,41.8230213,50.269266444440504,6,18,1,12,1
293181122,140.7523954,41.8194625,37.37278423532353,6,29,2,6,3
293181228,140.76515,41.8124191,29.834045694573156,6,6,0,3,1
293181241,140.7595587,41.8178632,38.5430156164876,6,15,2,3,3
293181254,140.7603066,41.8176435,37.97582703885927,6,16,2,3,3
293181255,140.7587665,41.8181002,39.15279701699033,6,17,2,5,3
293181258,140.7579428,41.8182633,39.14774854133013,6,18,1,5,0
293181259,140.7574662,41.8182537,38.99221095095423,6,21,1,3,3
293181317,140.7548725,41.8086949,20.855985063708623,6,13,0,1,4
293181318,140.7540479,41.8088668,21.062051582440628,6,16,0,1,4
293181320,140.7527598,41.8091915,21.4851563347193,6,16,0,1,4
293181325,140.7591222,41.8223937,48.59833175241451,6,19,1,12,1
293181385,140.765038,41.8121695,29.49850218758151,6,6,0,3,1
293181557,140.7603237,41.8241584,53.34191617097965,8,21,1,12,1
293181558,140.7599127,41.8233778,51.36087886189463,6,19,1,12,1
293181562,140.7512635,41.8040727,15.95644326940449,6,13,0,1,4
293181563,140.7511744,41.8034028,15.3422795425347,6,13,0,1,4
293181570,140.7502184,41.8000811,12.352834619388734,8,8,0,1,0
293182351,140.7515235,41.7948927,11.4718243222668,6,24,0,6,1
293182602,140.7548713,41.7920509,13.33175246795849,7,35,0,9,1
293182606,140.7518686,41.7919662,10.490527577100044,6,40,0,7,4
293182635,140.753503,41.7920208,11.919181715134387,6,39,0,7,1
293182636,140.7599017,41.7939031,15.387903606386054,7,2,0,1,1
293182665,140.7613451,41.7923377,16.403216555634994,6,4,0,3,0
293182666,140.7613055,41.7937779,15.635760583405364,8,3,0,1,0
293182671,140.761735,41.791462,17.015094408955953,8,3,0,4,0
293183026,140.7613569,41.7920893,16.537557427676244,7,4,0,3,0
293183210,140.7632958,41.7921083,16.326799865225233,5,3,0,3,0
293183221,140.7709302,41.7916306,11.609927623179972,8,6,0,0,3
293183222,140.7716785,41.791622,11.317142325628335,8,7,0,0,3
293183224,140.7724228,41.7916168,11.02401550683188,8,5,0,0,3
293183229,140.7758134,41.7915655,9.860479297142003,6,4,0,4,0
293183232,140.7779457,41.7905514,9.9452474526895,7,2,0,4,0
293183426,140.7640876,41.7920791,15.913112697218066,5,3,0,3,0
293183428,140.7650598,41.7920265,15.411112554867596,5,6,2,2,3
293183429,140.7664115,41.791993,14.596781444413688,6,7,2,1,3
293183431,140.767686,41.7919267,13.65045220013644,5,6,1,1,3
293183434,140.7686753,41.791833,12.968241864317545,6,5,1,0,3
293183435,140.7701929,41.7916907,11.920702647467762,5,6,1,0,3
293184592,140.7515513,41.8051561,16.921272341660902,4,15,0,1,4
293184594,140.7512145,41.803066,15.09418214245892,6,14,0,1,4
293184597,140.7505216,41.8007409,12.688313611304103,6,10,0,1,0
293184763,140.7858426,41.7840849,13.853865887971418,6,5,1,3,0
293184775,140.7828476,41.7830729,7.326166810262867,6,7,1,3,0
293184880,140.7827178,41.7864124,9.720480238165743,8,1,0,1,0
293184885,140.7761602,41.7842499,13.100702424342524,6,2,1,3,0
293185129,140.7901498,41.7840246,13.791865345450184,6,2,0,6,1
293185133,140.7896666,41.7828479,10.26282154516381,4,1,0,2,0
293185284,140.7888061,41.7846745,16.212733183735228,4,1,0,6,1
293185286,140.7902213,41.7843833,14.83321420604167,6,2,0,6,1
293185850,140.7877232,41.7752177,3.033083591879781,8,4,0,0,0
293185854,140.7879891,41.7763495,3.2083731925658205,6,6,0,11,1
293185856,140.7886292,41.7772536,3.6754198221489296,6,8,1,12,1
293185857,140.7890126,41.7777236,3.8882684098123224,6,8,1,2,0
293185859,140.7893849,41.7781613,4.0134821494717325,8,7,1,2,0
293185890,140.7920213,41.778712,4.359738656353157,6,2,1,1,3
293187977,140.8131955,41.7780856,20.733353107462825,6,1,1,1,0
293187982,140.8128647,41.7781227,20.313784056327357,6,1,1,0,3
293187988,140.81189,41.7776157,20.357850244210695,6,1,1,0,3
293188014,140.7937352,41.7739269,6.541554517610747,6,2,1,0,3
293188019,140.7945971,41.7740897,7.722274710714784,6,1,1,0,3
293188107,140.8005283,41.7752569,14.753327549598731,4,1,1,0,0
293188418,140.7338582,41.7946851,3.3296969147648903,6,10,2,4,3
324961156,140.7116289,41.8466865,21.887044416319544,2,0,0,0,7
324961167,140.7158625,41.8366232,15.508827669911003,6,0,0,1,0
324961173,140.7160625,41.830137,9.294564672804132,6,0,0,1,0
324961184,140.7199077,41.825439,9.741153488743477,6,1,0,0,0
324961185,140.7218747,41.8240279,8.902765920700483,2,1,0,0,7
324961208,140.7199093,41.8253573,9.50992896519926,4,1,0,0,0
324961698,140.7371312,41.8240624,24.850015258933535,6,6,0,0,0
324961709,140.7323347,41.8255718,20.458937928152707,4,2,0,0,7
324961714,140.7315597,41.8255489,19.395673242588547,6,2,0,5,1
324961717,140.725934,41.8254471,14.268337976735689,4,1,0,0,0
324961719,140.7219575,41.8253864,11.123566283563054,6,1,0,0,0
324961987,140.7494188,41.8168316,29.580454273987726,4,37,2,18,7
324961988,140.7488205,41.8170827,29.433997548103378,6,28,2,19,1
324962184,140.7538816,41.8149576,31.122661137036477,4,53,3,6,3
326603613,140.7133841,41.7617344,37.23965624789059,6,0,0,2,0
326603656,140.720096,41.7627638,3.0747769590874214,8,0,0,2,0
326603686,140.7190448,41.7642937,4.806898373667414,6,0,0,3,0
327346402,140.7368478,41.8347332,36.465009286127305,6,4,1,0,3
327346536,140.7510374,41.8200088,37.26363011361959,8,33,2,7,3
327346541,140.7497747,41.8214822,36.66917189598814,6,30,2,5,3
327346567,140.7462945,41.8253574,36.40745030665345,8,18,1,10,0
327346570,140.7450295,41.826668,35.275706143011185,6,16,1,9,7
327346573,140.7443668,41.8274116,34.375444847472764,8,9,1,8,0
327346585,140.7406143,41.8320559,37.38782030781451,5,8,1,9,1
327346588,140.7396584,41.8333593,38.03164495456297,6,6,1,8,1
327346600,140.7387044,41.8340881,37.797595409157395,6,5,1,8,0
327348148,140.7393995,41.8429193,52.575902651510575,6,1,1,1,3
327348209,140.7369828,41.8347341,36.61613558830188,6,4,1,0,0
327351475,140.7420062,41.8300912,35.794555069274146,6,7,2,7,0
327355850,140.7623015,41.8169882,36.68567853474555,8,6,0,2,3
327356837,140.7599976,41.8136139,30.582019806748814,6,33,2,2,3
327361210,140.7623936,41.7893067,17.751109721293375,6,5,2,4,3
327361663,140.7614579,41.795498,14.798431727627964,8,3,1,6,0
327362292,140.7616439,41.7975931,13.945193456544349,6,2,1,5,0
327362323,140.7621597,41.7985589,14.015665932506842,8,2,1,5,0
327362326,140.7634947,41.8001328,15.134955187123852,6,3,1,8,0
327362340,140.7659015,41.8029755,16.786297255973253,10,2,0,3,0
327362343,140.7682551,41.8056163,19.864946751450898,6,8,2,4,3
327362362,140.7711109,41.8085647,24.823209613368768,6,7,1,12,1
327364103,140.7738233,41.7968577,12.788273503637056,8,7,0,0,3
327364703,140.7736864,41.7879862,14.413624105367544,8,5,1,2,3
327365839,140.7685975,41.7875836,17.718101264371608,6,5,3,2,2
327373992,140.8105714,41.7852153,13.082412046763215,6,6,1,0,3
327376207,140.8103846,41.7770978,19.875092835965383,6,1,1,0,3
327376285,140.8114474,41.7805429,14.355186120834505,8,2,1,0,3
327376289,140.811028,41.7809703,13.17779502199999,6,4,1,0,3
327376292,140.8107879,41.7812145,12.503602958352952,6,5,1,0,3
327376298,140.810538,41.7815831,11.546145988508126,6,5,1,0,3
327376318,140.8103904,41.7824702,10.999958224873344,6,5,1,0,3
327377195,140.8139141,41.7774584,22.78030104420503,5,0,0,1,0
353733483,140.7263568,41.7731441,1.345143915865212,7,93,1,6,4
353733671,140.7253103,41.771686,0.709558997593338,4,89,0,8,4
357745566,140.7116255,41.753924,45.42736240851454,7,0,0,3,0
357745569,140.718161,41.7525943,3.756586049134819,6,0,0,5,1
361172044,140.7239013,41.773078,0.5708514824043137,3,60,0,6,4
361172045,140.7228699,41.7719577,0.3764558518562519,3,57,0,5,4
361175059,140.7207302,41.7699101,0.6747005717006695,6,32,0,5,1
388591474,140.8130358,41.7782359,20.2557746187173,3,1,1,0,0
388591488,140.8191076,41.7790791,36.37759831029783,6,0,0,2,0
388593299,140.7155222,41.7508207,3.6,6,0,0,3,0
388595568,140.7116465,41.7531743,43.368701833169624,6,0,0,3,0
388595601,140.7142182,41.7560372,24.709473168740654,4,0,0,5,1
388595606,140.7148323,41.756496,24.18280568460512,4,0,0,4,1
388595855,140.7220434,41.7625221,3.17154431769701,6,0,0,4,1
388596139,140.7206502,41.7619392,3.427045979978924,6,0,0,2,0
388596140,140.7211746,41.761205,4.482837855630466,8,0,0,2,0
388596330,140.7225375,41.7617848,4.899884244060786,8,0,0,3,0
388596332,140.7230468,41.7610889,8.123645098690325,8,0,0,3,0
388596334,140.7233651,41.7606361,10.113448038548828,8,0,0,1,0
388596621,140.7240922,41.7596492,2.434607535771402,6,0,0,1,0
388596666,140.7221708,41.7623338,3.2230957994568024,6,0,0,4,0
388596842,140.7197016,41.7613166,5.134679361197135,4,0,0,2,0
388596903,140.720779,41.7617667,3.4736231133620725,6,0,0,2,0
388597534,140.7367309,41.7729773,4.337707700105948,7,15,1,5,3
388597536,140.7399226,41.7737926,3.794333150241497,4,6,2,3,0
388597537,140.7415331,41.7740769,3.9609633230778383,6,7,1,4,0
388597538,140.7427882,41.7742927,4.0271555912195565,4,7,1,3,0
388597539,140.7482233,41.7752652,5.215978589360354,6,3,0,2,0
388597542,140.7507689,41.7757078,5.86005711843001,6,0,0,2,0
388597545,140.7607752,41.7751676,6.628946089283115,3,2,0,2,1
388597552,140.7340308,41.7704462,4.0,8,40,1,7,4
388597553,140.7324781,41.7688064,3.734172485431252,8,38,0,7,0
388597554,140.7330835,41.7694502,3.7784661865148816,8,40,1,6,4
388597930,140.7611131,41.7755135,6.889266901796754,4,2,0,2,0
388599030,140.7541729,41.7954563,14.016025524285531,5,13,0,6,1
388599293,140.7534569,41.7944487,12.442545705379136,8,21,0,6,1
391445590,140.8105916,41.7770284,20.23358350833331,6,1,1,0,3
391445599,140.8129345,41.778045,20.547465236302305,6,1,1,0,3
391445600,140.8130908,41.7780262,20.748347305714876,6,1,1,1,3
391445604,140.8138393,41.7773814,22.862814577291513,4,0,0,1,7
391445607,140.8135905,41.7769545,23.492052129242612,3,0,0,1,7
391445615,140.8174541,41.7757002,31.62799965741037,4,0,0,1,7
391446201,140.8004249,41.7753029,14.570539107798886,6,1,1,0,3
391446215,140.8034877,41.7780756,11.012687602295658,4,3,2,0,3
391446222,140.8019165,41.7770867,12.434813591476518,6,3,2,0,2
391446226,140.8011457,41.776227,13.59931309678138,6,3,2,0,3
391446229,140.7997936,41.7744964,13.573744075301017,6,0,0,0,0
391446233,140.7992582,41.7737426,11.401485102241615,6,0,0,0,0
391446241,140.8160621,41.7770146,27.686802600494648,4,0,0,1,7
391446287,140.8104005,41.7769989,20.09700852630261,4,1,1,0,0
391446423,140.7998919,41.7744502,13.56562597444974,4,0,0,0,0
391446425,140.8020036,41.7770345,12.655393553568324,6,3,2,0,3
391446431,140.8035162,41.7779936,11.266492968854449,6,3,2,0,2
391446537,140.8183116,41.7760284,33.48942148821139,3,0,0,2,7
428041341,140.7355155,41.8250294,23.94534471619624,4,2,0,0,7
428041352,140.7369355,41.8323727,33.88495032668909,4,6,1,0,0
428041672,140.738336,41.8227333,24.750594278964872,6,10,0,0,0
